,userId,movieId,rating
8398965,86506,1274,4.0
8398880,86506,610,3.0
8398902,86506,1022,4.0
8398931,86506,1188,3.0
8398951,86506,1235,5.0
8398871,86506,586,2.0
8398915,86506,1089,5.0
8398970,86506,1307,5.0
8398960,86506,1259,5.0
8398937,86506,1200,4.0
8398894,86506,861,2.0
8398897,86506,924,4.0
8398967,86506,1288,4.0
8398879,86506,608,5.0
8398854,86506,440,5.0
8398977,86506,1373,1.0
8398828,86506,150,3.0
8398922,86506,1101,3.0
8398968,86506,1291,4.0
8398827,86506,144,5.0
8398926,86506,1172,4.0
8398942,86506,1214,4.0
8398924,86506,1136,5.0
8398852,86506,364,3.0
8398975,86506,1357,4.0
8398946,86506,1222,5.0
8398857,86506,471,4.0
8398809,86506,1,4.0
8398848,86506,349,4.0
8398981,86506,1377,3.0
8398855,86506,454,4.0
8398930,86506,1186,4.0
8398973,86506,1347,2.0
8398959,86506,1257,4.0
8398913,86506,1082,5.0
8398831,86506,161,5.0
8398944,86506,1220,4.0
8398865,86506,539,5.0
8398927,86506,1173,1.0
8398874,86506,590,5.0
8398964,86506,1271,5.0
8398978,86506,1374,3.0
8398948,86506,1230,5.0
8398940,86506,1210,4.0
8398974,86506,1356,3.0
8398875,86506,593,5.0
8398821,86506,52,5.0
8398918,86506,1093,3.0
8398856,86506,457,5.0
8398812,86506,11,4.0
8398893,86506,858,5.0
8398943,86506,1215,3.0
8398824,86506,101,4.0
8398867,86506,543,4.0
8398958,86506,1252,5.0
8398820,86506,50,4.0
8398816,86506,32,5.0
8398938,86506,1207,4.0
8398954,86506,1244,5.0
8398957,86506,1249,4.0
8398889,86506,800,4.0
8398868,86506,551,3.0
8398819,86506,45,5.0
8398984,86506,1393,4.0
8398873,86506,589,4.0
8398925,86506,1171,5.0
8398876,86506,595,3.0
8398813,86506,21,5.0
8398832,86506,163,3.0
8398838,86506,246,5.0
8398990,86506,1485,3.0
8398919,86506,1094,4.0
8398830,86506,159,4.0
8398811,86506,7,4.0
8398961,86506,1265,4.0
8398906,86506,1036,5.0
8398814,86506,23,1.0
8398966,86506,1285,4.0
8398858,86506,474,4.0
8398841,86506,288,5.0
8398979,86506,1375,3.0
8398859,86506,490,3.0
8398853,86506,377,4.0
8398941,86506,1213,4.0
8398836,86506,181,1.0
8410544,86609,71379,3.0
8410543,86609,71254,2.0
8410537,86609,67087,3.0
8410536,86609,63072,2.0
8410525,86609,6957,4.0
8410545,86609,71450,3.0
8410505,86609,147,3.0
8410521,86609,4239,4.0
8410512,86609,1095,5.0
8410519,86609,3301,3.0
8410540,86609,69481,3.0
8410549,86609,72378,2.0
8410538,86609,68952,2.0
8410548,86609,71838,3.0
8410522,86609,4973,5.0
8410513,86609,1735,5.0
8410514,86609,1916,4.0
8410515,86609,2126,2.0
8410508,86609,481,3.0
8410533,86609,51091,4.0
8410523,86609,5014,3.0
8410507,86609,413,2.0
8410542,86609,71135,3.0
8410503,86609,20,3.0
8410528,86609,37731,5.0
8410510,86609,662,3.0
8410552,86609,73017,3.0
8410517,86609,3173,3.0
8410518,86609,3298,5.0
8410553,86609,74458,4.0
8410509,86609,493,4.0
8410511,86609,694,3.0
8410529,86609,40278,3.0
8470473,87289,942,4.0
8470636,87289,2970,3.0
8470654,87289,3097,3.0
8470616,87289,2686,4.0
8470540,87289,1252,5.0
8470544,87289,1260,4.0
8470601,87289,2248,5.0
8470537,87289,1247,5.0
8470412,87289,199,4.0
8470483,87289,1028,3.0
8470546,87289,1266,4.0
8470425,87289,446,4.0
8470467,87289,924,4.0
8470538,87289,1249,4.0
8470505,87289,1172,4.0
8470614,87289,2657,4.0
8470592,87289,2085,4.0
8470470,87289,930,5.0
8470560,87289,1292,4.0
8470481,87289,986,3.0
8470668,87289,3418,4.0
8470572,87289,1617,4.0
8470405,87289,1,4.0
8470575,87289,1704,4.0
8470526,87289,1225,5.0
8470413,87289,213,4.0
8470486,87289,1035,4.0
8470666,87289,3362,4.0
8470680,87289,3524,3.0
8470414,87289,232,4.0
8470637,87289,2971,3.0
8470477,87289,951,4.0
8470536,87289,1244,5.0
8470492,87289,1088,4.0
8470625,87289,2863,5.0
8470426,87289,448,4.0
8470500,87289,1132,5.0
8470688,87289,3549,3.0
8470447,87289,800,5.0
8470429,87289,531,4.0
8470441,87289,668,5.0
8470623,87289,2857,5.0
8470611,87289,2390,4.0
8470423,87289,364,5.0
8470561,87289,1293,4.0
8470420,87289,306,4.0
8470633,87289,2951,4.0
8470647,87289,3071,4.0
8470518,87289,1207,4.0
8470580,87289,1952,3.0
8470494,87289,1093,3.0
8470665,87289,3361,4.0
8470643,87289,3060,5.0
8470691,87289,4970,4.0
8470599,87289,2208,4.0
8470462,87289,915,3.0
8470553,87289,1280,4.0
8470646,87289,3070,2.0
8470606,87289,2324,5.0
8470652,87289,3093,4.0
8470471,87289,933,4.0
8470594,87289,2096,4.0
8470541,87289,1254,4.0
8470489,87289,1078,4.0
8470674,87289,3471,4.0
8470522,87289,1219,5.0
8470529,87289,1233,5.0
8470436,87289,594,5.0
8470528,87289,1230,5.0
8470419,87289,296,4.0
8470542,87289,1256,4.0
8470437,87289,595,4.0
8470595,87289,2132,3.0
8470545,87289,1264,5.0
8470659,87289,3260,4.0
8470590,87289,2080,2.0
8470670,87289,3461,4.0
8470497,87289,1103,4.0
8470559,87289,1289,5.0
8470642,87289,3039,4.0
8470630,87289,2926,4.0
8470629,87289,2920,5.0
8470416,87289,247,4.0
8470434,87289,588,4.0
8470669,87289,3421,5.0
8470555,87289,1282,5.0
8470543,87289,1259,4.0
8470639,87289,2973,4.0
8470432,87289,551,5.0
8470533,87289,1238,4.0
8470644,87289,3061,3.0
8470459,87289,912,5.0
8470552,87289,1278,4.0
8470645,87289,3068,3.0
8470648,87289,3072,4.0
8470662,87289,3334,4.0
8470620,87289,2732,4.0
8470443,87289,718,5.0
8470516,87289,1201,5.0
8470421,87289,348,4.0
8470449,87289,837,4.0
8470664,87289,3359,5.0
8470604,87289,2303,5.0
8470548,87289,1269,4.0
8470640,87289,3019,4.0
8470608,87289,2351,4.0
8470430,87289,541,4.0
8470464,87289,920,5.0
8470564,87289,1304,5.0
8470418,87289,262,4.0
8470490,87289,1079,4.0
8470498,87289,1104,5.0
8470455,87289,905,4.0
8470684,87289,3543,5.0
8470488,87289,1077,5.0
8470501,87289,1136,5.0
8470406,87289,17,5.0
8470446,87289,783,3.0
8470530,87289,1234,4.0
8470607,87289,2336,4.0
8470512,87289,1188,4.0
8470622,87289,2788,5.0
8470673,87289,3469,4.0
8470551,87289,1276,4.0
8470407,87289,28,5.0
8470583,87289,1963,4.0
8470658,87289,3224,4.0
8470686,87289,3546,3.0
8470453,87289,900,4.0
8470410,87289,58,4.0
8470433,87289,556,4.0
8470574,87289,1674,4.0
8470573,87289,1641,4.0
8470461,87289,914,4.0
8470472,87289,934,2.0
8470444,87289,720,4.0
8470417,87289,260,4.0
8470598,87289,2206,4.0
8470554,87289,1281,5.0
8470448,87289,801,4.0
8470435,87289,593,4.0
8470482,87289,1022,3.0
8470550,87289,1273,5.0
8470618,87289,2728,4.0
8470589,87289,2078,4.0
8470593,87289,2087,4.0
8470635,87289,2968,4.0
8470476,87289,947,4.0
8470495,87289,1094,4.0
8470609,87289,2352,3.0
8470628,87289,2919,4.0
8470587,87289,2065,5.0
8470631,87289,2946,5.0
8470517,87289,1206,5.0
8470457,87289,909,4.0
8470534,87289,1240,4.0
8470657,87289,3201,4.0
8470569,87289,1446,4.0
8470520,87289,1211,4.0
8470671,87289,3462,5.0
8470465,87289,921,4.0
8470627,87289,2918,4.0
8470651,87289,3090,5.0
8470549,87289,1270,4.0
8470547,87289,1267,5.0
8470451,87289,898,4.0
8470463,87289,919,5.0
8470487,87289,1041,4.0
8470584,87289,1965,4.0
8470440,87289,661,4.0
8470409,87289,48,3.0
8470558,87289,1288,5.0
8470523,87289,1220,3.0
8470468,87289,928,4.0
8470585,87289,1966,5.0
8470667,87289,3363,5.0
8470466,87289,922,4.0
8470478,87289,955,4.0
8470577,87289,1945,3.0
8470557,87289,1287,3.0
8470454,87289,903,5.0
8470513,87289,1193,5.0
8470452,87289,899,5.0
8470612,87289,2396,5.0
8470519,87289,1208,5.0
8470685,87289,3545,5.0
8470682,87289,3529,3.0
8470438,87289,608,4.0
8470424,87289,443,4.0
8470582,87289,1962,3.0
8470460,87289,913,5.0
8470506,87289,1175,3.0
8470511,87289,1187,5.0
8470504,87289,1161,4.0
8470475,87289,946,4.0
8470499,87289,1111,5.0
8470660,87289,3296,4.0
8470415,87289,235,4.0
8470514,87289,1197,5.0
8470602,87289,2289,4.0
8470610,87289,2359,4.0
8473024,87340,588,3.0
8473022,87340,380,4.0
8473015,87340,253,3.0
8473008,87340,150,4.0
8473014,87340,231,3.0
8473019,87340,339,3.0
8473013,87340,208,3.0
8473009,87340,153,3.0
8473011,87340,165,4.0
8473017,87340,296,3.0
8473020,87340,344,4.0
8473016,87340,288,2.0
8473018,87340,316,4.0
8473025,87340,589,5.0
8473012,87340,185,3.0
8473023,87340,434,4.0
8520957,87811,349,3.0
8520918,87811,11,4.0
8520951,87811,333,1.0
8520961,87811,452,4.0
8520931,87811,185,1.0
8520966,87811,595,5.0
8520933,87811,194,5.0
8520938,87811,224,5.0
8520956,87811,348,2.0
8520949,87811,318,5.0
8520940,87811,246,5.0
8520935,87811,215,4.0
8520963,87811,553,3.0
8520939,87811,235,4.0
8520924,87811,89,2.0
8520960,87811,434,4.0
8520946,87811,300,2.0
8520926,87811,105,4.0
8520964,87811,590,5.0
8520936,87811,218,3.0
8520917,87811,10,4.0
8520947,87811,315,3.0
8520943,87811,265,4.0
8520958,87811,380,4.0
8520928,87811,151,5.0
8520921,87811,39,4.0
8520948,87811,317,5.0
8520945,87811,296,5.0
8520925,87811,103,1.0
8520950,87811,329,4.0
8520952,87811,334,4.0
8520942,87811,256,3.0
8520955,87811,344,4.0
8520929,87811,153,4.0
8520927,87811,150,4.0
8520919,87811,34,5.0
8520959,87811,417,4.0
8520937,87811,223,4.0
8588408,88516,56782,4.5
8588308,88516,745,4.0
8588334,88516,1747,4.5
8588337,88516,2009,3.5
8588331,88516,1580,4.0
8588302,88516,480,3.5
8588313,88516,1097,4.0
8588309,88516,953,4.0
8588348,88516,2788,4.0
8588336,88516,1994,3.5
8588322,88516,1247,5.0
8588392,88516,45722,3.0
8588403,88516,54503,3.0
8588399,88516,48516,4.5
8588335,88516,1961,5.0
8588397,88516,48385,3.5
8588369,88516,5446,4.5
8588300,88516,356,4.0
8588366,88516,5349,3.0
8588372,88516,6365,2.5
8588375,88516,6773,3.0
8588361,88516,4878,5.0
8588396,88516,46976,3.0
8588360,88516,4306,3.5
8588321,88516,1235,5.0
8588386,88516,33493,3.5
8588327,88516,1278,4.0
8588365,88516,4995,5.0
8588349,88516,2857,4.5
8588307,88516,720,3.5
8588314,88516,1136,4.0
8588394,88516,45950,4.0
8588345,88516,2628,5.0
8588299,88516,344,2.5
8588368,88516,5445,4.5
8588303,88516,500,4.0
8588333,88516,1704,5.0
8588341,88516,2355,3.5
8588407,88516,56367,4.0
8588311,88516,1073,4.5
8588325,88516,1258,4.5
8588371,88516,5989,5.0
8588353,88516,3088,4.5
8588306,88516,661,3.5
8588338,88516,2116,2.5
8588329,88516,1517,4.0
8588351,88516,2987,3.5
8588364,88516,4993,4.5
8588404,88516,54997,4.5
8588409,88516,56885,3.0
8588367,88516,5378,4.5
8588304,88516,541,4.0
8588405,88516,55820,5.0
8588358,88516,4027,4.0
8588310,88516,1009,2.5
8588330,88516,1527,4.5
8588343,88516,2571,5.0
8588406,88516,56174,3.5
8588385,88516,8961,3.0
8588370,88516,5952,4.0
8588373,88516,6377,3.0
8588332,88516,1653,4.0
8588339,88516,2135,2.5
8588347,88516,2706,3.0
8588400,88516,48774,3.5
8588318,88516,1207,4.0
8588398,88516,48394,5.0
8588389,88516,38038,2.0
8588301,88516,367,2.5
8588412,88516,60040,1.5
8588342,88516,2501,4.0
8588411,88516,59900,1.5
8588378,88516,6934,3.5
8588350,88516,2959,5.0
8588387,88516,33794,4.0
8588317,88516,1197,4.0
8588316,88516,1196,4.0
8588323,88516,1253,5.0
8588357,88516,4015,0.5
8588363,88516,4963,4.0
8588395,88516,46578,4.0
8588340,88516,2174,4.5
8588320,88516,1223,4.0
8588359,88516,4247,2.0
8685288,89531,2792,4.0
8685285,89531,2288,4.0
8685271,89531,1089,5.0
8685274,89531,1214,4.0
8685295,89531,3513,5.0
8685260,89531,110,5.0
8685299,89531,3703,5.0
8685261,89531,260,4.0
8685270,89531,924,4.0
8685282,89531,2009,4.0
8685280,89531,1748,4.0
8685269,89531,858,4.0
8685262,89531,293,5.0
8685266,89531,589,4.0
8685296,89531,3527,4.0
8685300,89531,3927,3.0
8685264,89531,480,4.0
8685291,89531,2968,5.0
8685292,89531,3263,4.0
8685258,89531,32,3.0
8685294,89531,3471,3.0
8685289,89531,2858,4.0
8685275,89531,1240,5.0
8685265,89531,541,5.0
8685293,89531,3435,3.0
8685290,89531,2916,4.0
8685286,89531,2529,5.0
8685298,89531,3702,4.0
8685281,89531,1965,4.0
8685287,89531,2571,5.0
8685283,89531,2028,5.0
8685273,89531,1206,4.0
8685272,89531,1200,5.0
8697012,89678,70286,3.5
8696999,89678,4226,3.5
8697004,89678,48780,4.0
8697010,89678,68157,3.0
8697027,89678,115713,4.0
8696989,89678,912,5.0
8697007,89678,61132,2.5
8697018,89678,81591,3.0
8696986,89678,527,4.5
8696982,89678,47,5.0
8697026,89678,112852,2.0
8696995,89678,2329,3.0
8697013,89678,72011,1.5
8696987,89678,593,5.0
8696983,89678,50,4.0
8697032,89678,171011,4.5
8697005,89678,58559,4.0
8697009,89678,63113,1.5
8697033,89678,174055,4.0
8697019,89678,81845,4.5
8696985,89678,318,4.0
8697029,89678,134130,4.0
8696994,89678,1221,4.0
8696997,89678,2858,3.5
8696992,89678,1198,3.5
8697030,89678,164179,3.5
8697025,89678,112556,3.5
8697006,89678,60069,4.0
8697024,89678,112552,4.0
8697017,89678,79132,5.0
8696996,89678,2571,4.0
8696988,89678,858,2.5
8697028,89678,116797,4.0
8697000,89678,6016,4.0
8697015,89678,74458,3.5
8696981,89678,32,3.0
8697001,89678,7361,4.0
8697016,89678,74789,1.0
8697021,89678,99114,3.0
8696984,89678,296,4.5
8780635,90545,109487,5.0
8780599,90545,260,5.0
8780622,90545,44191,5.0
8780608,90545,1291,3.0
8780628,90545,70286,5.0
8780598,90545,110,4.0
8780619,90545,7153,5.0
8780639,90545,148626,5.0
8780614,90545,4014,4.0
8780604,90545,1036,4.0
8780610,90545,2028,4.0
8780638,90545,134130,5.0
8780607,90545,1210,5.0
8780623,90545,49272,5.0
8780620,90545,8644,5.0
8780616,90545,5418,5.0
8780618,90545,6365,5.0
8780629,90545,72998,5.0
8780633,90545,96079,5.0
8780602,90545,589,5.0
8780630,90545,73017,4.0
8780634,90545,99114,5.0
8780606,90545,1198,3.0
8780632,90545,87232,4.0
8780624,90545,54286,5.0
8780637,90545,122886,5.0
8780626,90545,59315,4.0
8780617,90545,5952,5.0
8780613,90545,3578,5.0
8780600,90545,318,5.0
8780621,90545,33493,5.0
8780627,90545,60069,5.0
8780611,90545,2571,5.0
8858160,91430,592,3.0
8858127,91430,225,3.0
8858131,91430,248,3.0
8858152,91430,516,3.0
8858153,91430,539,4.0
8858162,91430,708,4.0
8858158,91430,589,4.0
8858140,91430,349,4.0
8858148,91430,457,4.0
8858125,91430,141,4.0
8858142,91430,370,3.0
8858141,91430,356,3.0
8858128,91430,235,3.0
8858143,91430,377,4.0
8858130,91430,237,3.0
8858146,91430,382,3.0
8858157,91430,587,4.0
8858134,91430,288,4.0
8858151,91430,485,3.0
8858138,91430,318,4.0
8858137,91430,316,3.0
8858149,91430,474,3.0
8858139,91430,329,3.0
8858145,91430,381,5.0
8858136,91430,315,3.0
8858154,91430,540,3.0
8858144,91430,380,4.0
8858132,91430,252,3.0
8887568,91807,1367,3.0
8887554,91807,32,4.0
8887551,91807,1,4.0
8887564,91807,852,5.0
8887560,91807,736,3.0
8887565,91807,991,4.0
8887567,91807,1353,4.0
8887558,91807,605,3.0
8887566,91807,1183,5.0
8887572,91807,1409,5.0
8887570,91807,1393,4.0
8887571,91807,1405,2.0
8887562,91807,805,4.0
8887553,91807,25,5.0
8887559,91807,648,4.0
8887561,91807,780,3.0
8887557,91807,141,3.0
8933715,92262,1073,4.0
8933676,92262,16,3.0
8933802,92262,8622,4.5
8933776,92262,4306,4.0
8933696,92262,356,5.0
8933798,92262,7156,4.0
8933767,92262,3793,3.0
8933765,92262,3578,5.0
8933773,92262,4027,2.0
8933740,92262,1917,3.0
8933780,92262,4993,5.0
8933703,92262,553,3.0
8933734,92262,1580,3.0
8933785,92262,5445,2.0
8933709,92262,608,2.5
8933731,92262,1387,3.5
8933763,92262,3114,4.0
8933800,92262,7438,4.0
8933741,92262,1923,3.5
8933803,92262,8665,5.0
8933819,92262,39381,2.5
8933717,92262,1090,3.0
8933774,92262,4226,3.5
8933823,92262,44191,4.0
8933711,92262,736,2.5
8933714,92262,924,3.0
8933706,92262,590,4.5
8933777,92262,4878,4.0
8933789,92262,6333,3.0
8933810,92262,31410,3.0
8933737,92262,1617,2.5
8933786,92262,5502,4.0
8933701,92262,508,4.0
8933808,92262,30749,4.0
8933687,92262,260,3.0
8933695,92262,350,3.0
8933761,92262,2959,4.0
8933764,92262,3147,3.5
8933826,92262,45722,3.5
8933821,92262,41569,3.5
8933726,92262,1220,2.0
8933700,92262,480,3.5
8933824,92262,44195,3.5
8933804,92262,8784,4.0
8933722,92262,1198,2.0
8933772,92262,4022,3.0
8933751,92262,2355,3.5
8933783,92262,5349,3.0
8933762,92262,3000,3.5
8933815,92262,33794,4.0
8933779,92262,4963,2.5
8933752,92262,2502,3.5
8933750,92262,2329,3.5
8933795,92262,7143,4.0
8933691,92262,296,4.0
8933813,92262,33493,3.0
8933697,92262,364,4.0
8933690,92262,293,3.5
8933818,92262,37741,3.0
8933755,92262,2683,3.5
8933688,92262,266,4.0
8933689,92262,292,2.5
8933771,92262,3996,4.0
8933684,92262,208,3.5
8933727,92262,1221,3.0
8933768,92262,3948,3.5
8933749,92262,2115,2.0
8933809,92262,30793,4.0
8933713,92262,858,4.0
8933686,92262,253,4.0
8933825,92262,45499,3.0
8933784,92262,5418,5.0
8933758,92262,2762,4.0
8933812,92262,33166,3.5
8933806,92262,8961,4.5
8933827,92262,46322,2.0
8933775,92262,4262,3.0
8933756,92262,2692,3.5
8933797,92262,7153,5.0
8933792,92262,6711,3.5
8933705,92262,589,3.5
8933782,92262,5299,2.5
8933817,92262,35836,3.5
8933685,92262,231,4.0
8933820,92262,41566,3.5
8933699,92262,434,2.5
8933707,92262,593,3.5
8933679,92262,50,3.5
8933702,92262,527,5.0
8933744,92262,2000,3.5
8933801,92262,8360,4.0
8933759,92262,2858,4.0
8933681,92262,110,5.0
8933725,92262,1213,3.0
8933678,92262,47,3.5
8933728,92262,1240,3.5
8933733,92262,1517,3.0
8933723,92262,1208,5.0
8933736,92262,1610,3.5
8933719,92262,1136,3.5
8933770,92262,3994,3.5
8933748,92262,2028,4.0
8933793,92262,6874,3.5
8933738,92262,1704,4.0
8933807,92262,30707,4.0
8933791,92262,6539,3.0
8933720,92262,1196,3.5
8933787,92262,5669,4.0
8933794,92262,6934,1.0
8933693,92262,344,1.0
8933753,92262,2571,5.0
8933781,92262,4995,3.5
8933677,92262,19,2.0
8933766,92262,3753,4.0
8933673,92262,1,4.0
8933828,92262,47610,3.5
8933814,92262,33660,3.5
8950157,92459,72998,5.0
8950144,92459,1381,3.0
8950151,92459,3825,3.5
8950141,92459,48,4.0
8950142,92459,313,4.0
8950149,92459,2633,3.5
8950152,92459,6156,4.0
8950148,92459,2125,5.0
8950161,92459,85397,5.0
8950147,92459,2014,3.0
8950159,92459,78316,4.5
8950154,92459,8643,5.0
8950146,92459,1947,3.5
8950158,92459,73017,5.0
8950156,92459,61248,3.5
8950155,92459,32596,3.5
8950162,92459,91542,5.0
8959385,92578,296,5.0
8959389,92578,380,3.0
8959390,92578,410,3.0
8959384,92578,292,3.0
8959380,92578,185,3.0
8959376,92578,110,5.0
8959393,92578,595,4.0
8959377,92578,150,4.0
8959382,92578,253,3.0
8959379,92578,165,3.0
8959392,92578,592,3.0
8959387,92578,329,3.0
8959388,92578,349,3.0
8959381,92578,208,3.0
8959386,92578,316,3.0
8991282,92904,7802,5.0
8991286,92904,26242,5.0
8991231,92904,1258,5.0
8991261,92904,4144,5.0
8991247,92904,2726,5.0
8991291,92904,39183,2.0
8991258,92904,3911,5.0
8991265,92904,4973,5.0
8991297,92904,48394,5.0
8991229,92904,1219,5.0
8991223,92904,750,5.0
8991218,92904,337,5.0
8991254,92904,3168,4.0
8991301,92904,55820,4.0
8991215,92904,162,4.5
8991232,92904,1285,4.0
8991239,92904,2109,5.0
8991271,92904,6440,5.0
8991268,92904,5291,5.0
8991219,92904,551,5.0
8991221,92904,608,5.0
8991226,92904,1120,4.0
8991251,92904,2997,5.0
8991252,92904,3019,4.5
8991278,92904,7156,5.0
8991237,92904,1449,5.0
8991295,92904,44633,5.0
8991213,92904,101,5.0
8991225,92904,1084,5.0
8991287,92904,26662,3.0
8991272,92904,6620,4.5
8991298,92904,48774,4.5
8991293,92904,40819,4.5
8991224,92904,778,4.5
8991220,92904,562,5.0
8991234,92904,1354,5.0
8991283,92904,8645,4.0
8991241,92904,2291,5.0
8991300,92904,55280,5.0
8991292,92904,39381,5.0
8991280,92904,7361,4.5
8991217,92904,194,5.0
8991257,92904,3730,4.0
8991270,92904,5669,5.0
8991273,92904,6711,1.0
8991263,92904,4641,4.5
8991267,92904,5064,5.0
8991281,92904,7438,4.0
8991244,92904,2478,4.5
8991302,92904,56367,4.5
8991233,92904,1345,5.0
8991238,92904,1967,5.0
8991214,92904,111,5.0
8991296,92904,46578,5.0
8991264,92904,4878,5.0
8991256,92904,3363,5.0
8991259,92904,3949,4.5
8991266,92904,4979,5.0
8991216,92904,193,1.0
8991240,92904,2160,5.0
8991253,92904,3160,4.5
8991294,92904,41997,4.5
8991243,92904,2395,5.0
8991248,92904,2729,5.0
8991255,92904,3328,5.0
8991245,92904,2502,5.0
9031759,93260,2716,4.5
9031692,93260,329,3.5
9031773,93260,3471,4.5
9031764,93260,2916,3.5
9031822,93260,33166,4.0
9031715,93260,1131,4.0
9031702,93260,589,4.0
9031697,93260,457,4.0
9031694,93260,352,4.5
9031705,93260,733,3.5
9031738,93260,1374,4.0
9031809,93260,7153,5.0
9031805,93260,6552,4.5
9031806,93260,6874,3.5
9031729,93260,1258,4.5
9031769,93260,3418,4.5
9031721,93260,1200,4.5
9031750,93260,2313,4.0
9031733,93260,1293,4.5
9031825,93260,39183,4.5
9031695,93260,356,4.5
9031762,93260,2762,4.5
9031760,93260,2735,3.5
9031797,93260,5669,4.0
9031776,93260,3527,3.0
9031772,93260,3424,4.5
9031688,93260,260,4.0
9031768,93260,3246,5.0
9031790,93260,4846,4.0
9031799,93260,5952,5.0
9031778,93260,3729,4.0
9031781,93260,3793,3.0
9031684,93260,39,3.5
9031783,93260,3972,4.0
9031726,93260,1246,4.0
9031713,93260,1097,4.5
9031803,93260,6333,4.0
9031693,93260,344,4.0
9031766,93260,3000,4.0
9031787,93260,4226,4.5
9031689,93260,296,4.0
9031777,93260,3578,3.5
9031816,93260,8464,4.0
9031690,93260,316,3.0
9031774,93260,3499,4.5
9031703,93260,592,4.0
9031757,93260,2662,3.5
9031701,93260,541,4.0
9031826,93260,46723,4.0
9031814,93260,7842,3.5
9031785,93260,3996,4.5
9031745,93260,2076,4.0
9031719,93260,1198,3.5
9031756,93260,2640,4.0
9031734,93260,1344,3.5
9031795,93260,5349,3.5
9031751,93260,2366,1.5
9031741,93260,1580,3.5
9031727,93260,1249,4.5
9031821,93260,30749,4.0
9031800,93260,5954,4.0
9031767,93260,3175,4.0
9031828,93260,48394,4.5
9031724,93260,1214,4.0
9031801,93260,6016,4.0
9031714,93260,1127,3.5
9031685,93260,50,4.5
9031807,93260,6979,3.5
9031754,93260,2571,5.0
9031691,93260,318,4.0
9031793,93260,4993,5.0
9031686,93260,161,4.0
9031789,93260,4571,4.0
9031823,93260,33794,3.5
9031723,93260,1210,4.0
9031704,93260,648,3.0
9031746,93260,2118,4.0
9031740,93260,1527,3.5
9031709,93260,924,4.0
9031818,93260,8873,3.5
9031810,93260,7361,4.5
9031753,93260,2455,4.0
9031720,93260,1199,4.0
9031784,93260,3994,4.0
9031731,93260,1274,4.0
9031739,93260,1479,3.5
9031752,93260,2393,0.5
9031742,93260,1921,4.0
9031820,93260,27660,4.0
9031728,93260,1253,4.0
9031718,93260,1197,4.5
9031811,93260,7438,3.0
9031735,93260,1345,4.0
9031749,93260,2288,3.5
9031798,93260,5791,4.0
9031763,93260,2858,4.5
9031794,93260,5225,4.0
9031687,93260,185,2.0
9031696,93260,367,3.5
9031819,93260,27611,4.0
9031812,93260,7482,4.5
9031744,93260,2064,4.0
9031732,93260,1291,3.5
9031804,93260,6502,4.0
9031827,93260,47099,4.0
9031792,93260,4973,4.0
9067191,93607,58025,5.0
9067164,93607,1073,5.0
9067173,93607,2396,4.5
9067160,93607,720,4.5
9067159,93607,597,3.5
9067158,93607,539,4.0
9067184,93607,8533,4.5
9067187,93607,47099,4.5
9067189,93607,53996,3.5
9067177,93607,3578,3.5
9067169,93607,1580,4.0
9067156,93607,356,4.5
9067154,93607,39,4.0
9067163,93607,1013,5.0
9067178,93607,4973,5.0
9067190,93607,54272,5.0
9067182,93607,6619,3.0
9067186,93607,32031,4.5
9067162,93607,858,3.5
9067170,93607,1721,4.0
9067183,93607,6662,4.0
9067171,93607,2019,3.0
9067166,93607,1148,4.5
9067167,93607,1197,4.5
9067185,93607,8643,5.0
9135658,94256,736,2.5
9135751,94256,4993,1.0
9135786,94256,8910,4.0
9135781,94256,8376,4.0
9135745,94256,4848,3.5
9135629,94256,141,4.0
9135636,94256,260,1.0
9135757,94256,5669,3.5
9135655,94256,608,5.0
9135705,94256,2391,3.5
9135728,94256,3253,2.5
9135777,94256,7160,4.5
9135775,94256,7090,4.0
9135619,94256,6,1.5
9135773,94256,6953,3.0
9135691,94256,1704,3.5
9135639,94256,318,4.0
9135671,94256,1213,4.5
9135646,94256,457,3.0
9135760,94256,5945,4.0
9135657,94256,733,3.5
9135623,94256,32,5.0
9135699,94256,1961,4.0
9135733,94256,3793,4.5
9135647,94256,471,3.0
9135685,94256,1527,1.5
9135675,94256,1258,2.0
9135637,94256,293,4.5
9135622,94256,21,3.0
9135723,94256,3006,2.5
9135719,94256,2918,2.5
9135682,94256,1394,3.0
9135774,94256,6957,3.0
9135713,94256,2701,2.5
9135645,94256,380,3.0
9135677,94256,1270,3.5
9135736,94256,3996,2.5
9135744,94256,4734,3.5
9135750,94256,4979,3.5
9135703,94256,2329,4.0
9135690,94256,1701,3.5
9135702,94256,2321,3.5
9135664,94256,1073,4.0
9135797,94256,35836,4.0
9135739,94256,4034,1.5
9135766,94256,6440,4.5
9135711,94256,2683,4.0
9135649,94256,480,2.5
9135787,94256,8949,4.0
9135641,94256,350,3.0
9135725,94256,3108,3.5
9135633,94256,223,3.5
9135709,94256,2571,4.0
9135714,94256,2707,4.0
9135718,94256,2908,4.5
9135758,94256,5673,4.5
9135752,94256,4994,2.5
9135642,94256,356,4.5
9135624,94256,36,2.0
9135621,94256,19,1.0
9135747,94256,4881,4.0
9135746,94256,4878,5.0
9135734,94256,3897,4.5
9135672,94256,1221,3.5
9135740,94256,4052,2.5
9135783,94256,8784,4.5
9135707,94256,2502,4.5
9135681,94256,1393,4.0
9135708,94256,2542,3.5
